Demand ID,Role Status,Region,Project Name,Project Type,Demand Received Date,Track,Location Shore,Primary Skill (Must have),Grade,Role Start Date,Role End Date,Number of FTE,Email,First Name,Last Name,Employment Details Hire Date,Work Region,Designation,Pay Grade,Competency,Onsite/ Offshore,Allocation Status,Skills,Employment ID
1904,Open,EUK,Taylor Inc,CEMS,2024-05-27,FIN,Onsite,Core HR & Payroll,G6,2025-08-19,2026-04-30,0.7,othomas@example.com,Martin,Fisher,2024-01-28,NA,Manager I - Delivery,T2-Programmer Trainee,AD,Offshore,On Project - Fulltime,PM,94672
7628,Staffed,NA,Clark-Briggs,CEMS,2024-06-09,FIN,Onsite,"Core HR,Talent",T2,2025-09-16,2026-07-07,0.6,nicholas60@example.org,Michael,Martinez,2024-02-18,AMEA - KSA,Consultant I,10-Grade 9,ERP Finance,Offshore,On Project - Partial,"Core HR,ORC,Absence",85607
3435,Staffed,AMEA,Garcia-Bell,CEMS,2024-10-15,FIN,Onsite,Onboarding Journeys,G10,2025-07-21,2026-04-01,0.9,morganrobert@example.net,Joel,Mckay,2020-07-05,NA,Associate Consultant,07-Grade 7,SCM,Onsite,On Project - Partial,"ORC,Talent",56501
6055,Open,NA,Mccarty-Campbell,Impl,2024-07-09,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,2025-02-06,2026-09-15,1.0,virginiataylor@example.net,Julie,Carroll,2024-10-22,NA,Manager II - Projects,T2-Programmer Trainee,AD,Onsite,On Project - Fulltime,"ORC,Talent",61609
6847,Open,EUK,Reyes-Moore,CEMS,2023-12-27,HCM,Offshore,Onboarding Journeys,G10,2025-10-08,2026-08-27,0.7,kristieadams@example.com,Bryan,Buck,2021-06-02,UK/EUROPE - UK,Sr. Consultant II,07-Grade 7,PRGM,Onsite,On Project - Fulltime,"ORC,Talent",45466
2283,Staffed,EUK,Hendrix-Mckenzie,Impl,2024-10-15,FIN,Onsite,"Core HR,Talent",G6,2025-09-13,2026-01-20,0.9,pamela63@example.net,Charles,Baker,2022-09-13,AMEA - KSA,Associate Consultant,04-Grade 4,SCM,Onsite,Freshers Training,PM,13158
6553,Staffed,NA,Daniels-Flores,Impl,2024-09-20,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G8,2025-09-19,2026-09-26,0.6,burnsrobert@example.org,Frank,Joseph,2021-10-16,CORPORATE,Consultant II,10-Grade 9,AD,Onsite,On Project - Partial,"Core HR,Talent",60261
5204,Staffed,NA,Bennett Ltd,CEMS,2024-04-02,FIN,Onsite,Redwood HCM - Core HR and ORC,G8,2025-09-21,2026-03-21,0.6,annehanson@example.com,Peter,Gray,2021-11-18,NA,Associate Consultant,04-Grade 4,AD,Onsite,Bench,"AP,AR",21051
1657,Open,NA,White PLC,CEMS,2024-10-11,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,2025-05-30,2026-01-05,0.8,cassandrathompson@example.net,Megan,Cline,2024-09-09,AMEA - KSA,Sr. Consultant II,07-Grade 7,SCM,Onsite,On Project - Fulltime,"Core HR,ORC,Absence",47743
4008,Open,EUK,Aguirre-Thompson,Impl,2024-03-21,HCM,Onsite,Core HR & Payroll,G8,2025-05-02,2026-12-07,0.8,qbriggs@example.net,Tonya,Thomas,2020-09-09,UK/EUROPE - UK,Consultant II,T2-Programmer Trainee,PRGM,Offshore,On Project - Fulltime,"Core HR,Talent",88560
6430,Staffed,AMEA,"Walker, Cordova and Holloway",Impl,2024-09-20,HCM,Onsite,Onboarding Journeys,G10,2025-09-19,2026-01-26,1.0,ishea@example.com,Donald,Nelson,2021-07-22,CORPORATE,Consultant I,05-Grade 5,AD,Onsite,On Project - Partial,SQL,75329
5226,Open,NA,Ruiz PLC,Impl,2024-02-05,FIN,Offshore,"Core HR,Talent",G8,2025-05-06,2026-11-21,0.9,jenniferrichards@example.org,Andrew,Lopez,2020-05-02,NA,Sr. Consultant II,04-Grade 4,SCM,Onsite,On Project - Partial,"Core HR,Talent",50608
1008,Open,NA,Robbins-Maldonado,CEMS,2024-01-11,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,2025-09-21,2026-04-21,0.7,matthew24@example.net,Michael,Clarke,2021-04-09,UK/EUROPE - UK,Manager I - Delivery,05-Grade 5,AD,Offshore,On Project - Partial,"AP,AR",26247
8315,Staffed,AMEA,"Garcia, Grant and Ford",Impl,2024-11-30,FIN,Onsite,Onboarding Journeys,G6,2025-02-27,2026-03-27,0.6,ishea@example.com,Donald,Nelson,2021-07-22,CORPORATE,Consultant I,05-Grade 5,AD,Onsite,On Project - Partial,SQL,75329
3739,Staffed,NA,Ward LLC,Impl,2024-01-09,HCM,Offshore,Redwood HCM - Core HR and ORC,G6,2025-09-07,2026-05-01,0.9,ishea@example.com,Donald,Nelson,2021-07-22,CORPORATE,Consultant I,05-Grade 5,AD,Onsite,On Project - Partial,SQL,75329
5940,Staffed,EUK,Davis Inc,Impl,2024-01-03,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,2025-04-12,2026-07-26,0.8,bwilliams@example.com,Beth,Huffman,2021-01-21,UK/EUROPE - UK,Associate Consultant,04-Grade 4,AD,Offshore,Freshers Training,PM,85157
2631,Open,NA,Mcdonald Group,Impl,2024-09-02,HCM,Offshore,Redwood HCM - Core HR and ORC,G10,2025-03-19,2026-03-14,0.7,oli@example.com,Erin,Russell,2020-03-26,CORPORATE,Consultant I,04-Grade 4,AD,Onsite,Bench,"Core HR,ORC,Absence",20292
3781,Staffed,EUK,Bowman PLC,CEMS,2024-11-11,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,2025-05-30,2026-11-05,0.7,aaronwilliams@example.org,Gloria,Martinez,2020-10-20,NA,Consultant II,07-Grade 7,PRGM,Onsite,Freshers Training,PM,47537
9579,Open,EUK,Burton-Jones,CEMS,2024-03-10,FIN,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,2025-09-30,2026-01-02,0.9,qbriggs@example.net,Tonya,Thomas,2020-09-09,UK/EUROPE - UK,Consultant II,T2-Programmer Trainee,PRGM,Offshore,On Project - Fulltime,"Core HR,Talent",88560
5547,Staffed,AMEA,Gutierrez and Sons,Impl,2024-09-28,HCM,Offshore,Redwood HCM - Core HR and ORC,G10,2025-02-06,2026-10-07,0.8,stephenfreeman@example.net,Andrew,Sullivan,2024-11-06,AMEA - KSA,Consultant II,T2-Programmer Trainee,AD,Offshore,On Project - Fulltime,"AP,AR",77719
2821,Open,EUK,Dunn LLC,Impl,2024-07-25,HCM,Offshore,"Core HR,Talent",G8,2025-08-13,2026-05-19,0.7,johnsonjeremy@example.com,Zachary,Hooper,2020-10-28,CORPORATE,Sr. Consultant II,04-Grade 4,SCM,Onsite,Bench,"Core HR,ORC,Absence",64916
8887,Staffed,AMEA,Clark-Goodman,Impl,2024-02-20,FIN,Offshore,"Core HR,Talent",G6,2025-06-19,2026-10-20,0.9,eugene01@example.com,Frank,Wilson,2024-11-06,UK/EUROPE - UK,Consultant I,T2-Programmer Trainee,ERP Finance,Onsite,Bench,"Core HR,Talent",29598
3057,Staffed,AMEA,King-Wolf,CEMS,2024-05-23,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,2025-10-30,2026-12-08,0.7,ubates@example.net,Jodi,Lee,2020-10-21,UK/EUROPE - UK,Manager II - Projects,10-Grade 9,ERP Finance,Onsite,On Project - Partial,"ORC,Talent",90969
2539,Staffed,EUK,Mcmahon Ltd,Impl,2023-12-16,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G8,2025-03-10,2026-04-24,0.8,oli@example.com,Erin,Russell,2020-03-26,CORPORATE,Consultant I,04-Grade 4,AD,Onsite,Bench,"Core HR,ORC,Absence",20292
7177,Open,AMEA,Taylor-Meadows,Impl,2024-08-21,HCM,Onsite,"Core HR,Talent",G10,2025-10-24,2026-04-14,0.8,msmith@example.net,Riley,Lewis,2021-11-12,NA,Consultant II,04-Grade 4,SCM,Onsite,Freshers Training,"ORC,Talent",58557
8346,Staffed,EUK,Davis-Briggs,Impl,2024-04-03,FIN,Offshore,Onboarding Journeys,G6,2025-07-04,2026-01-11,0.6,melissasanchez@example.net,Jeremy,Ross,2022-07-05,NA,Sr. Consultant II,T2-Programmer Trainee,HCM,Onsite,Freshers Training,"Core HR,Talent",74824
5894,Open,NA,Craig and Sons,Impl,2024-03-13,FIN,Onsite,Core HR & Payroll,G5,2025-11-04,2026-06-22,0.9,steven01@example.com,Kathryn,Rice,2023-05-31,AMEA - KSA,Manager II - Projects,04-Grade 4,HCM,Offshore,Bench,SQL,23027
3921,Staffed,EUK,Kelley-Cook,Impl,2024-09-03,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,2025-02-04,2026-06-09,0.5,whitesean@example.org,Sabrina,Anderson,2024-02-22,NA,Consultant I,09-Grade 9,PRGM,Onsite,On Project - Fulltime,"ORC,Talent",36597
8963,Open,AMEA,"Booker, Watson and Anderson",Impl,2024-06-27,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G5,2025-05-10,2026-07-18,0.6,jeffreystrong@example.org,William,Murphy,2024-08-08,UK/EUROPE - UK,Associate Consultant,07-Grade 7,PRGM,Offshore,Freshers Training,"AP,AR",82607
3577,Open,AMEA,West-Gates,CEMS,2024-01-06,FIN,Onsite,"Core HR,Talent",G6,2025-01-04,2026-02-22,0.5,matthew38@example.net,Joshua,Hernandez,2023-02-23,CORPORATE,Manager II - Projects,04-Grade 4,PRGM,Onsite,Freshers Training,"ORC,Talent",79056
1171,Staffed,NA,"Powers, Gregory and Wilson",Impl,2024-02-13,FIN,Onsite,"Core HR,Talent",G10,2025-09-21,2026-01-25,0.7,oli@example.com,Erin,Russell,2020-03-26,CORPORATE,Consultant I,04-Grade 4,AD,Onsite,Bench,"Core HR,ORC,Absence",20292
1656,Open,EUK,"Daniel, Todd and Walsh",Impl,2024-04-22,FIN,Onsite,Onboarding Journeys,G6,2025-05-04,2026-11-22,0.7,eileen76@example.net,Donna,Murphy,2023-04-01,UK/EUROPE - UK,Associate Consultant,09-Grade 9,AD,Onsite,On Project - Partial,SQL,53739
1799,Open,NA,Hoffman Ltd,Impl,2023-12-20,HCM,Offshore,Core HR & Payroll,G6,2025-06-10,2026-01-21,0.6,nicholas70@example.com,Anne,Craig,2022-02-15,AMEA - KSA,Consultant II,05-Grade 5,AD,Onsite,Freshers Training,PM,86260
5131,Staffed,AMEA,Gardner-Romero,CEMS,2024-08-04,FIN,Offshore,"Core HR,Talent",G10,2025-02-03,2026-05-21,0.8,matthew58@example.com,Daniel,Tate,2024-10-05,CORPORATE,Consultant II,T2-Programmer Trainee,SCM,Offshore,Bench,"Core HR,ORC,Absence",40695
5884,Staffed,NA,"Harvey, Hernandez and Hernandez",Impl,2024-05-10,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",T2,2025-02-16,2026-11-05,0.8,virginiataylor@example.net,Julie,Carroll,2024-10-22,NA,Manager II - Projects,T2-Programmer Trainee,AD,Onsite,On Project - Fulltime,"ORC,Talent",61609
2864,Open,NA,"Ramsey, Bender and Reyes",CEMS,2024-05-16,FIN,Onsite,Core HR & Payroll,G6,2025-08-01,2026-04-25,1.0,virginiataylor@example.net,Julie,Carroll,2024-10-22,NA,Manager II - Projects,T2-Programmer Trainee,AD,Onsite,On Project - Fulltime,"ORC,Talent",61609
4555,Staffed,NA,"Burton, Harmon and Mcguire",Impl,2024-04-12,FIN,Onsite,Onboarding Journeys,T2,2025-09-01,2026-10-15,0.6,guzmantimothy@example.net,Mary,Stewart,2021-02-28,AMEA - KSA,Manager II - Projects,09-Grade 9,ERP Finance,Onsite,Bench,"Core HR,ORC,Absence",82309
5047,Staffed,AMEA,Johnson LLC,CEMS,2024-09-19,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G8,2025-11-05,2026-06-11,0.6,reynoldsaustin@example.org,Samantha,Kim,2021-10-16,NA,Manager II - Projects,04-Grade 4,AD,Offshore,Freshers Training,"ORC,Talent",81230
8254,Open,NA,Parker-Garcia,CEMS,2024-02-27,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G8,2025-02-11,2026-12-01,0.6,odavis@example.net,Jerry,Price,2022-05-02,AMEA - KSA,Consultant II,10-Grade 9,AD,Onsite,Bench,"Core HR,ORC,Absence",65216
4708,Open,EUK,Montgomery PLC,CEMS,2024-05-14,FIN,Offshore,Onboarding Journeys,G8,2025-10-18,2026-05-13,0.7,ishaw@example.net,Anita,Anderson,2023-03-12,CORPORATE,Consultant I,10-Grade 9,ERP Finance,Onsite,On Project - Partial,"Core HR,ORC,Absence",29940
6898,Staffed,EUK,"Ramos, Garcia and Wolf",Impl,2024-10-05,HCM,Offshore,Onboarding Journeys,G6,2025-01-01,2026-03-08,0.5,eroth@example.com,George,Sawyer,2021-11-15,NA,Manager II - Projects,04-Grade 4,PRGM,Offshore,Bench,"Core HR,Talent",99131
4439,Staffed,NA,Hale Group,CEMS,2024-08-05,HCM,Onsite,"Core HR,Talent",G6,2025-10-04,2026-03-03,0.9,reidcindy@example.com,Michael,Lawrence,2020-03-12,AMEA - KSA,Consultant I,T2-Programmer Trainee,HCM,Offshore,On Project - Fulltime,PM,48455
7825,Staffed,AMEA,Erickson Group,Impl,2024-05-09,HCM,Offshore,"Core HR,Talent",T2,2025-07-18,2026-01-03,0.6,sramirez@example.net,John,Williams,2023-05-16,UK/EUROPE - UK,Associate Consultant,09-Grade 9,AD,Onsite,On Project - Fulltime,"ORC,Talent",72739
6744,Staffed,NA,Hester Group,CEMS,2024-04-03,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",T2,2025-06-20,2026-06-15,0.7,sheila20@example.org,Lisa,Hughes,2022-03-01,CORPORATE,Consultant I,10-Grade 9,HCM,Onsite,On Project - Partial,"ORC,Talent",60055
6803,Staffed,AMEA,Johnson-Mccullough,Impl,2024-03-21,HCM,Onsite,Core HR & Payroll,T2,2025-09-19,2026-08-17,0.7,kevinblevins@example.com,April,Schultz,2024-10-18,NA,Consultant II,04-Grade 4,ERP Finance,Offshore,On Project - Fulltime,"Core HR,Talent",43655
4980,Open,NA,Mills-Romero,Impl,2024-01-10,FIN,Offshore,Redwood HCM - Core HR and ORC,G10,2025-11-22,2026-07-15,0.9,megan48@example.net,Jerry,Hunter,2023-10-01,NA,Consultant I,05-Grade 5,PRGM,Offshore,On Project - Fulltime,SQL,61491
2609,Staffed,AMEA,Moore PLC,Impl,2024-04-04,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,2025-07-07,2026-01-18,0.9,michaelsosa@example.com,Lauren,Garcia,2023-04-07,CORPORATE,Associate Consultant,04-Grade 4,AD,Offshore,On Project - Fulltime,PM,97329
3389,Staffed,NA,"Sullivan, Smith and Willis",CEMS,2024-09-30,HCM,Offshore,Core HR & Payroll,G10,2025-05-14,2026-06-24,0.9,donald09@example.org,Kevin,Spence,2024-04-24,AMEA - KSA,Sr. Consultant II,09-Grade 9,ERP Finance,Onsite,On Project - Partial,"Core HR,ORC,Absence",74532
1107,Open,EUK,"Hughes, Carey and Lyons",CEMS,2023-12-24,FIN,Onsite,"Core HR,Talent",G6,2025-11-04,2026-09-28,0.7,jpowell@example.org,Ashley,Phillips,2024-03-08,UK/EUROPE - UK,Manager I - Delivery,T2-Programmer Trainee,ERP Finance,Offshore,On Project - Fulltime,"Core HR,ORC,Absence",10320
3405,Open,NA,Harrison LLC,CEMS,2024-04-19,FIN,Onsite,Core HR & Payroll,G6,2025-02-07,2025-12-28,0.5,stephenfreeman@example.net,Andrew,Sullivan,2024-11-06,AMEA - KSA,Consultant II,T2-Programmer Trainee,AD,Offshore,On Project - Fulltime,"AP,AR",77719
2117,Staffed,EUK,Avila-Mcconnell,Impl,2024-06-24,HCM,Onsite,Onboarding Journeys,G8,2025-12-13,2026-08-29,0.9,amybrown@example.net,Jennifer,Hudson,2024-09-26,AMEA - KSA,Manager II - Projects,T2-Programmer Trainee,AD,Offshore,Bench,"AP,AR",79904
4703,Staffed,AMEA,Johnson-Martin,CEMS,2024-01-08,HCM,Offshore,Core HR & Payroll,G8,2025-12-04,2026-09-19,1.0,robertsonchristine@example.org,Patricia,Odom,2023-06-18,AMEA - KSA,Manager II - Projects,T2-Programmer Trainee,PRGM,Onsite,Freshers Training,"AP,AR",13295
8267,Staffed,EUK,"Kent, Rhodes and Brown",CEMS,2024-01-13,FIN,Onsite,"Core HR,Talent",T2,2024-12-30,2026-07-28,0.8,mgarcia@example.org,Donna,Watson,2022-12-05,AMEA - KSA,Manager II - Projects,07-Grade 7,PRGM,Onsite,Bench,SQL,98962
5475,Staffed,NA,Turner-Briggs,CEMS,2024-07-25,HCM,Onsite,Onboarding Journeys,G5,2025-09-22,2026-08-22,0.6,cohencassandra@example.com,Tamara,Valdez,2024-06-01,AMEA - KSA,Associate Consultant,T2-Programmer Trainee,AD,Onsite,On Project - Fulltime,"Core HR,Talent",41036
2846,Staffed,NA,Spencer-Miller,Impl,2024-10-11,FIN,Offshore,Redwood HCM - Core HR and ORC,G6,2025-09-15,2026-11-25,0.9,elizabethduncan@example.net,Jessica,Contreras,2024-04-29,UK/EUROPE - UK,Manager II - Projects,10-Grade 9,SCM,Onsite,Freshers Training,"Core HR,ORC,Absence",88541
3258,Open,AMEA,"Davis, Macias and Cross",CEMS,2024-12-11,FIN,Offshore,Core HR & Payroll,G5,2025-09-16,2025-12-16,0.7,austin16@example.com,Joshua,Moss,2023-01-19,AMEA - KSA,Manager I - Delivery,09-Grade 9,AD,Onsite,Bench,"AP,AR",61064
4273,Open,NA,Swanson and Sons,Impl,2024-03-21,FIN,Offshore,Redwood HCM - Core HR and ORC,G5,2025-08-17,2026-01-31,0.7,caldwellbradley@example.com,Lisa,Morrison,2023-01-29,AMEA - KSA,Sr. Consultant II,10-Grade 9,AD,Offshore,Freshers Training,"Core HR,Talent",68139
5995,Staffed,AMEA,"Munoz, Jacobs and Hall",Impl,2024-04-14,HCM,Onsite,Onboarding Journeys,G6,2025-10-15,2026-08-26,0.5,amy03@example.net,Robert,Jones,2023-12-22,UK/EUROPE - UK,Consultant I,05-Grade 5,HCM,Onsite,Freshers Training,"AP,AR",39624
7723,Staffed,AMEA,"Thompson, Curry and Austin",CEMS,2024-07-01,HCM,Offshore,Core HR & Payroll,G10,2025-01-22,2026-10-08,0.8,knightdaniel@example.net,Mia,Kirk,2020-03-23,UK/EUROPE - UK,Manager II - Projects,10-Grade 9,ERP Finance,Onsite,Bench,SQL,93473
1893,Open,AMEA,Wilson Group,CEMS,2024-07-03,FIN,Offshore,Core HR & Payroll,G6,2025-10-13,2026-10-22,0.8,jennifer46@example.com,Ashley,Vasquez,2020-04-28,AMEA - KSA,Manager II - Projects,10-Grade 9,SCM,Onsite,Freshers Training,PM,49716
6998,Open,NA,Stephens and Sons,Impl,2024-01-10,HCM,Offshore,Core HR & Payroll,G6,2025-05-18,2026-07-16,0.9,cindywilliams@example.com,William,Young,2021-05-24,AMEA - KSA,Manager I - Delivery,04-Grade 4,ERP Finance,Onsite,Bench,"AP,AR",37005
2588,Staffed,EUK,"Miller, Harris and Brown",CEMS,2024-03-15,FIN,Onsite,Redwood HCM - Core HR and ORC,G5,2025-02-10,2026-02-27,1.0,kathrynthornton@example.net,Peter,Dunlap,2022-09-28,UK/EUROPE - UK,Associate Consultant,07-Grade 7,HCM,Onsite,On Project - Partial,"Core HR,ORC,Absence",73652
6235,Staffed,EUK,"Armstrong, Avila and Martin",CEMS,2024-05-12,FIN,Onsite,Core HR & Payroll,G6,2025-02-10,2026-06-27,0.6,brendanpruitt@example.org,Sharon,Chan,2021-08-25,UK/EUROPE - UK,Consultant I,09-Grade 9,AD,Offshore,On Project - Fulltime,PM,45471
9209,Open,NA,Weber Inc,CEMS,2024-08-07,FIN,Onsite,Redwood HCM - Core HR and ORC,G6,2025-08-29,2026-03-09,0.6,whitesean@example.org,Sabrina,Anderson,2024-02-22,NA,Consultant I,09-Grade 9,PRGM,Onsite,On Project - Fulltime,"ORC,Talent",36597
4291,Open,NA,"Murphy, Castillo and Martin",Impl,2024-03-02,FIN,Onsite,Redwood HCM - Core HR and ORC,G6,2025-08-09,2026-03-18,0.6,joshua13@example.net,Mark,Bennett,2024-04-01,UK/EUROPE - UK,Consultant I,T2-Programmer Trainee,ERP Finance,Offshore,Freshers Training,"Core HR,Talent",20729
7990,Open,EUK,Ward and Sons,CEMS,2024-11-28,FIN,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,2025-05-03,2026-07-13,1.0,stephenfreeman@example.net,Andrew,Sullivan,2024-11-06,AMEA - KSA,Consultant II,T2-Programmer Trainee,AD,Offshore,On Project - Fulltime,"AP,AR",77719
8562,Staffed,AMEA,"Foster, Cox and Norris",CEMS,2024-11-01,HCM,Offshore,Redwood HCM - Core HR and ORC,G5,2025-07-22,2026-02-06,0.5,mary57@example.com,Wendy,Walker,2021-04-14,AMEA - KSA,Consultant I,09-Grade 9,AD,Offshore,Freshers Training,"Core HR,ORC,Absence",83049
6170,Staffed,EUK,Fleming-Aguirre,Impl,2024-03-11,HCM,Offshore,Onboarding Journeys,G10,2025-08-11,2026-12-11,0.9,shieldstyler@example.com,Shawn,Mclaughlin,2023-02-02,NA,Consultant II,09-Grade 9,AD,Onsite,Freshers Training,PM,12387
8037,Staffed,NA,Simpson and Sons,Impl,2024-09-03,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G5,2025-02-24,2026-07-10,0.9,matthew58@example.com,Daniel,Tate,2024-10-05,CORPORATE,Consultant II,T2-Programmer Trainee,SCM,Offshore,Bench,"Core HR,ORC,Absence",40695
9659,Staffed,EUK,Morgan LLC,CEMS,2024-02-18,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G8,2025-10-08,2026-01-08,0.9,barajasmercedes@example.net,Vicki,Aguirre,2021-11-25,NA,Sr. Consultant II,07-Grade 7,ERP Finance,Onsite,On Project - Partial,"Core HR,ORC,Absence",38487
2230,Staffed,EUK,Torres and Sons,CEMS,2024-01-15,FIN,Onsite,"Core HR,Talent",G10,2025-01-01,2026-05-06,0.8,erin84@example.com,Joshua,Reyes,2023-12-28,UK/EUROPE - UK,Manager I - Delivery,09-Grade 9,ERP Finance,Offshore,Bench,"Core HR,Talent",14297
9955,Staffed,AMEA,Roberts-Vang,Impl,2024-08-31,FIN,Onsite,Onboarding Journeys,G5,2025-08-30,2026-01-28,1.0,christinalynch@example.com,Olivia,Garcia,2022-08-11,CORPORATE,Associate Consultant,T2-Programmer Trainee,ERP Finance,Offshore,Freshers Training,"ORC,Talent",15338
4697,Open,NA,Krueger-Alvarez,Impl,2024-04-13,HCM,Offshore,Core HR & Payroll,G8,2025-09-17,2025-12-31,0.6,bryantstephen@example.com,Jonathan,Cummings,2022-08-11,AMEA - KSA,Sr. Consultant II,07-Grade 7,ERP Finance,Onsite,Freshers Training,"AP,AR",95434
1983,Staffed,EUK,Gay-Murphy,CEMS,2024-08-05,FIN,Offshore,Core HR & Payroll,G10,2025-03-15,2026-07-31,1.0,kmccullough@example.com,Jessica,Hart,2024-06-08,UK/EUROPE - UK,Manager II - Projects,07-Grade 7,ERP Finance,Offshore,On Project - Fulltime,PM,88345
9122,Open,AMEA,Chapman-Moore,CEMS,2024-04-29,FIN,Onsite,"Core HR,Talent",G10,2025-11-08,2026-07-07,0.6,patrickfoster@example.com,Gregory,Rodriguez,2024-05-25,CORPORATE,Consultant II,09-Grade 9,PRGM,Offshore,On Project - Partial,"AP,AR",91005
1544,Staffed,AMEA,Davis-Mclaughlin,Impl,2024-12-07,HCM,Onsite,Core HR & Payroll,G8,2025-11-12,2026-05-13,0.6,erin84@example.com,Joshua,Reyes,2023-12-28,UK/EUROPE - UK,Manager I - Delivery,09-Grade 9,ERP Finance,Offshore,Bench,"Core HR,Talent",14297
9429,Open,AMEA,"Thompson, Stevens and Mitchell",Impl,2024-01-18,FIN,Onsite,"Core HR,Talent",G5,2025-07-12,2026-09-29,0.7,stephenmedina@example.net,Christopher,Davis,2022-12-02,AMEA - KSA,Sr. Consultant II,09-Grade 9,ERP Finance,Onsite,Freshers Training,"Core HR,Talent",97725
3928,Open,AMEA,Meyer-Turner,CEMS,2024-05-03,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,2025-06-22,2026-06-11,0.7,johnnyschmidt@example.com,Deborah,Lewis,2020-08-21,CORPORATE,Associate Consultant,04-Grade 4,ERP Finance,Onsite,On Project - Fulltime,"Core HR,ORC,Absence",63652
5116,Open,AMEA,Meza Inc,Impl,2024-07-05,FIN,Onsite,Core HR & Payroll,T2,2025-03-20,2026-10-14,0.7,wedwards@example.com,Steven,Stewart,2024-06-04,NA,Manager II - Projects,07-Grade 7,PRGM,Onsite,On Project - Partial,"Core HR,ORC,Absence",61852
9690,Staffed,EUK,Brooks-Kramer,CEMS,2024-11-24,FIN,Offshore,"Core HR,Talent",G6,2025-02-14,2025-12-24,0.9,lbrown@example.com,Jared,Miller,2020-01-09,NA,Associate Consultant,T2-Programmer Trainee,HCM,Offshore,Freshers Training,"Core HR,Talent",21892
7328,Staffed,NA,Cruz-Williamson,Impl,2024-06-26,HCM,Offshore,Core HR & Payroll,G10,2025-11-27,2026-03-27,0.7,jeffreystrong@example.org,William,Murphy,2024-08-08,UK/EUROPE - UK,Associate Consultant,07-Grade 7,PRGM,Offshore,Freshers Training,"AP,AR",82607
6922,Staffed,NA,Morrison-Carter,Impl,2024-03-12,HCM,Onsite,Redwood HCM - Core HR and ORC,G6,2025-05-10,2026-05-20,0.9,robertoholmes@example.org,Laura,Edwards,2022-10-27,CORPORATE,Consultant I,10-Grade 9,AD,Offshore,Freshers Training,"Core HR,ORC,Absence",88047
4251,Open,NA,Yoder-Williams,CEMS,2024-07-13,HCM,Offshore,"Core HR,Talent",G6,2025-09-03,2026-03-23,0.5,brandonalexander@example.com,Kristen,Smith,2024-03-19,AMEA - KSA,Manager I - Delivery,10-Grade 9,ERP Finance,Onsite,Bench,SQL,13737
5613,Open,NA,Fry Inc,CEMS,2024-11-11,FIN,Offshore,Redwood HCM - Core HR and ORC,G8,2025-12-11,2026-04-30,0.6,jsanders@example.org,Jennifer,Weaver,2023-05-31,CORPORATE,Consultant I,05-Grade 5,AD,Onsite,On Project - Fulltime,"ORC,Talent",54095
8840,Staffed,AMEA,Martin-Salas,Impl,2024-08-01,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,2025-05-31,2026-05-10,1.0,sboyd@example.com,Megan,Hood,2021-01-19,UK/EUROPE - UK,Consultant II,09-Grade 9,AD,Onsite,On Project - Partial,"ORC,Talent",59070
4730,Staffed,EUK,Maxwell Ltd,Impl,2024-03-17,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,2025-06-10,2026-02-09,0.7,aaronwilliams@example.org,Gloria,Martinez,2020-10-20,NA,Consultant II,07-Grade 7,PRGM,Onsite,Freshers Training,PM,47537
6974,Open,EUK,"Campbell, Miller and Rodriguez",CEMS,2024-10-06,FIN,Offshore,Redwood HCM - Core HR and ORC,G10,2025-01-12,2026-09-27,0.8,lblair@example.org,Terri,Mccarthy,2020-08-06,NA,Consultant II,10-Grade 9,HCM,Onsite,On Project - Fulltime,SQL,47965
